Campaign name,Ad set name,Ad name,Day,Age,Gender,Impressions,Reach,Frequency,Clicks (All),Link clicks,CTR (link click-through rate),CPC (cost per link click) (EUR),Amount spent (EUR),Results,Cost per results,Result type
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-08-02,65+,Female,675,308.0,2.19,14,7,1.04,0.54,3.78,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-10-15,35-44,Male,2406,1348.0,1.78,73,43,1.77,0.35,15.05,1.0,15.05,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-17,45-54,Male,2027,1225.0,1.65,40,26,1.27,0.4,10.4,1.0,10.4,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-29,18-24,Male,2188,1477.0,1.48,76,35,1.58,0.54,18.9,1.0,18.9,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-23,18-24,Female,2106,1026.0,2.05,65,42,2.01,0.63,26.46,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-24,25-34,Female,3014,1552.0,1.94,68,40,1.32,0.5,20.0,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-09-03,25-34,Female,4512,2678.0,1.68,160,89,1.98,0.52,46.28,3.0,15.43,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-08-24,35-44,Female,1180,558.0,2.11,38,23,1.97,0.48,11.04,1.0,11.04,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-08-21,25-34,Female,1478,702.0,2.11,39,23,1.59,0.4,9.2,1.0,9.2,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-08-06,45-54,Female,2216,1211.0,1.83,64,33,1.47,0.54,17.82,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-24,45-54,Male,3450,1657.0,2.08,89,57,1.65,0.35,19.95,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-01,55-64,Male,1778,934.0,1.9,67,33,1.85,0.49,16.17,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-26,18-24,Male,1752,1092.0,1.6,52,31,1.8,0.38,11.78,1.0,11.78,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-28,65+,Male,1377,921.0,1.5,45,26,1.88,0.36,9.36,1.0,9.36,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-10-14,45-54,Female,1753,1152.0,1.52,38,23,1.33,0.48,11.04,1.0,11.04,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-11,45-54,Female,2215,1397.0,1.59,59,30,1.37,0.46,13.8,1.0,13.8,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-07,55-64,Male,2216,1363.0,1.63,28,20,0.89,0.49,9.8,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-08-25,18-24,Female,1656,900.0,1.84,51,30,1.79,0.34,10.2,1.0,10.2,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-23,18-24,Male,2208,1072.0,2.06,36,19,0.84,0.41,7.79,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-10-03,25-34,Male,3011,1426.0,2.11,98,51,1.69,0.55,28.05,1.0,28.05,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-12,65+,Male,1432,961.0,1.49,49,27,1.91,0.44,11.88,1.0,11.88,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-10-07,25-34,Female,1540,725.0,2.12,58,31,2.04,0.47,14.57,1.0,14.57,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-07-05,45-54,Female,3069,1493.0,2.06,77,37,1.2,0.62,22.94,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-18,35-44,Female,2918,1912.0,1.53,56,36,1.24,0.62,22.32,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-25,65+,Female,793,376.0,2.11,17,11,1.34,0.59,6.49,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-21,35-44,Male,2813,,,94,53,1.88,0.51,27.03,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-17,55-64,Female,936,442.0,2.12,23,11,1.17,0.55,6.05,0.0,,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-10-18,55-64,Female,1130,674.0,1.68,43,22,1.97,0.5,11.0,1.0,11.0,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-20,25-34,Male,1688,960.0,1.76,48,27,1.62,0.46,12.42,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-04,65+,Female,1273,758.0,1.68,40,21,1.67,0.37,7.77,1.0,7.77,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-24,18-24,Female,2063,1210.0,1.7,63,29,1.4,0.39,11.31,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-12,45-54,Female,3376,1809.0,1.87,96,56,1.66,0.31,17.36,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-22,35-44,Female,1320,723.0,1.83,46,21,1.58,0.44,9.24,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-09-03,65+,Male,1015,478.0,2.12,49,22,2.17,0.53,11.66,1.0,11.66,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-10-16,18-24,Male,1372,922.0,1.49,61,29,2.12,0.43,12.47,1.0,12.47,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-14,35-44,Male,2856,1594.0,1.79,64,44,1.53,0.54,23.76,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-08,45-54,Female,1693,1278.0,1.32,35,19,1.13,0.44,8.36,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-12,35-44,Male,1903,1069.0,1.78,58,30,1.59,0.64,19.2,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-06,18-24,Male,1155,771.0,1.5,22,14,1.21,0.41,5.74,0.0,,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-26,55-64,Female,1317,729.0,1.81,26,15,1.16,0.54,8.1,0.0,,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-09-02,55-64,Male,1901,923.0,2.06,66,46,2.43,0.35,16.1,1.0,16.1,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-10-01,65+,Female,561,294.0,1.91,17,8,1.35,0.32,2.56,0.0,,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-09-14,18-24,Female,3360,1576.0,2.13,68,47,1.39,0.35,16.45,1.0,16.45,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-08-20,55-64,Female,1532,698.0,2.19,41,21,1.38,0.44,9.24,1.0,9.24,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-13,18-24,Female,1418,932.0,1.52,43,25,1.76,0.49,12.25,1.0,12.25,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-03,18-24,Male,3437,1668.0,2.06,85,58,1.68,0.49,28.42,2.0,14.21,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-05,55-64,Female,1122,784.0,1.43,34,23,2.06,0.49,11.27,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-20,25-34,Male,3144,1979.0,1.59,144,65,2.06,0.4,26.0,2.0,13.0,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-16,35-44,Female,2420,1561.0,1.55,81,47,1.95,0.51,23.97,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-28,55-64,Female,1764,872.0,2.02,52,24,1.36,0.47,11.28,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-02,18-24,Male,1522,1164.0,1.31,44,28,1.82,0.47,13.16,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-30,45-54,Male,2289,1268.0,1.81,60,33,1.43,0.34,11.22,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-14,45-54,Female,3078,2089.0,1.47,77,42,1.38,0.54,22.68,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-07-05,55-64,Female,1856,999.0,1.86,30,21,1.16,0.64,13.44,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-07-05,35-44,Male,3604,2634.0,1.37,86,41,1.15,0.38,15.58,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-17,35-44,Male,1967,1101.0,1.79,44,22,1.14,0.42,9.24,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-24,55-64,Male,2308,1335.0,1.73,68,33,1.43,0.63,20.79,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-10,55-64,Male,2179,1655.0,1.32,53,28,1.3,0.42,11.76,1.0,11.76,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-26,55-64,Male,1219,563.0,2.17,49,22,1.85,0.45,9.9,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-08-17,55-64,Male,2942,1513.0,1.94,84,50,1.69,0.35,17.5,2.0,8.75,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-26,45-54,Female,3350,1735.0,1.93,112,72,2.15,0.48,34.56,2.0,17.28,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-10-06,55-64,Male,990,498.0,1.99,46,21,2.12,0.51,10.71,1.0,10.71,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-01,25-34,Female,2290,1048.0,2.19,61,36,1.56,0.52,18.72,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-30,65+,Female,1633,837.0,1.95,29,16,0.98,0.61,9.76,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-08-29,25-34,Male,1708,928.0,1.84,28,19,1.13,0.58,11.02,1.0,11.02,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-28,55-64,Female,1302,779.0,1.67,33,18,1.39,0.62,11.16,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-08-19,35-44,Male,3581,2253.0,1.59,110,69,1.93,0.52,35.88,2.0,17.94,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-08-29,35-44,Female,1450,818.0,1.77,38,20,1.41,0.52,10.4,0.0,,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-10,35-44,Male,1854,941.0,1.97,56,29,1.56,0.46,13.34,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-07-05,45-54,Male,1511,716.0,2.11,29,18,1.22,0.36,6.48,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-29,25-34,Male,2338,1679.0,1.39,67,41,1.77,0.58,23.78,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-08-01,25-34,Male,4043,1914.0,2.11,131,58,1.45,0.34,19.72,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-09-17,35-44,Male,2936,1594.0,1.84,77,37,1.26,0.49,18.13,1.0,18.13,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-16,55-64,Female,1239,670.0,1.85,31,18,1.44,0.42,7.56,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-09-02,45-54,Male,3233,1953.0,1.66,86,59,1.83,0.36,21.24,2.0,10.62,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-11,55-64,Female,2788,1711.0,1.63,69,47,1.67,0.48,22.56,1.0,22.56,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-08-30,65+,Female,988,578.0,1.71,31,18,1.78,0.32,5.76,1.0,5.76,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-03,25-34,Female,1253,,,47,25,2.0,0.41,10.25,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-08,65+,Female,1166,624.0,1.87,26,12,1.01,0.48,5.76,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-10-08,45-54,Female,1878,1141.0,1.65,72,35,1.86,0.5,17.5,1.0,17.5,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-10-20,18-24,Female,1355,932.0,1.45,53,30,2.24,0.45,13.5,1.0,13.5,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-07,25-34,Male,4679,2197.0,2.13,92,52,1.11,0.44,22.88,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-10-15,55-64,Male,1024,626.0,1.64,18,13,1.29,0.6,7.8,0.0,,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-15,45-54,Female,2336,1233.0,1.89,86,45,1.91,0.4,18.0,1.0,18.0,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-04,55-64,Female,2372,1147.0,2.07,53,36,1.5,0.37,13.32,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-23,25-34,Female,1955,1238.0,1.58,73,34,1.72,0.49,16.66,1.0,16.66,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-08-31,25-34,Female,3131,2090.0,1.5,53,33,1.07,0.4,13.2,1.0,13.2,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-08-26,45-54,Female,1315,840.0,1.57,25,14,1.1,0.44,6.16,0.0,,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-16,25-34,Female,1611,878.0,1.83,64,30,1.87,0.46,13.8,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-08-25,35-44,Female,4091,2137.0,1.91,138,88,2.15,0.39,34.32,3.0,11.44,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-10-22,35-44,Female,2609,1289.0,2.02,76,51,1.97,0.56,28.56,1.0,28.56,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-06,65+,Male,1414,1085.0,1.3,48,26,1.86,0.35,9.1,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-08-31,55-64,Female,1237,688.0,1.8,39,25,1.99,0.38,9.5,1.0,9.5,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-20,55-64,Female,905,451.0,2.01,30,15,1.61,0.42,6.3,0.0,,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-07,55-64,Male,1147,610.0,1.88,44,23,2.0,0.41,9.43,1.0,9.43,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-20,45-54,Male,2398,1144.0,2.1,57,33,1.36,0.47,15.51,1.0,15.51,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-30,35-44,Male,2596,1599.0,1.62,93,41,1.57,0.63,25.83,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-08-12,55-64,Female,1166,548.0,2.13,43,19,1.6,0.68,12.92,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-23,55-64,Female,1391,649.0,2.14,37,24,1.73,0.35,8.4,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-16,25-34,Male,3353,1633.0,2.05,46,28,0.84,0.52,14.56,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-08-17,65+,Male,757,371.0,2.04,35,16,2.08,0.38,6.08,0.0,,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-08-19,65+,Male,1037,501.0,2.07,44,23,2.18,0.57,13.11,1.0,13.11,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-22,45-54,Female,3309,2459.0,1.35,108,65,1.97,0.5,32.5,2.0,16.25,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-29,18-24,Female,3380,1925.0,1.76,125,59,1.75,0.53,31.27,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-03,55-64,Male,3027,1399.0,2.16,118,57,1.89,0.44,25.08,2.0,12.54,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-10-19,35-44,Female,2415,1590.0,1.52,43,27,1.1,0.41,11.07,1.0,11.07,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-29,45-54,Male,2861,1939.0,1.48,89,42,1.46,0.48,20.16,1.0,20.16,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-08-29,25-34,Female,1819,1070.0,1.7,49,31,1.72,0.56,17.36,1.0,17.36,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-21,35-44,Female,1755,876.0,2.0,59,27,1.53,0.56,15.12,1.0,15.12,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-08-17,18-24,Male,1766,858.0,2.06,60,30,1.7,0.32,9.6,1.0,9.6,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-15,45-54,Male,1708,805.0,2.12,66,30,1.76,0.45,13.5,1.0,13.5,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-08-25,65+,Male,781,388.0,2.01,16,9,1.14,0.38,3.42,0.0,,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-05,45-54,Male,2467,1290.0,1.91,77,36,1.46,0.49,17.64,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-10-14,65+,Male,1191,823.0,1.45,22,13,1.06,0.46,5.98,0.0,,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-22,18-24,Female,1342,684.0,1.96,37,22,1.66,0.58,12.76,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-07,18-24,Male,1700,1300.0,1.31,70,36,2.13,0.33,11.88,1.0,11.88,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-19,35-44,Female,2001,1267.0,1.58,45,26,1.31,0.56,14.56,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-25,18-24,Female,2411,1162.0,2.07,71,41,1.7,0.55,22.55,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-29,25-34,Male,4276,2852.0,1.5,73,51,1.2,0.46,23.46,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-08-11,55-64,Female,1233,634.0,1.94,25,17,1.37,0.69,11.73,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-07,45-54,Male,3420,2378.0,1.44,61,39,1.15,0.36,14.04,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-14,65+,Female,1493,963.0,1.55,34,17,1.16,0.46,7.82,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-02,55-64,Male,1595,754.0,2.12,60,36,2.25,0.32,11.52,1.0,11.52,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-15,55-64,Male,1927,1074.0,1.79,58,30,1.54,0.47,14.1,1.0,14.1,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video_V2,Video_v1,2026-07-30,55-64,Female,1290,832.0,1.55,35,16,1.25,0.54,8.64,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-17,65+,Female,1024,534.0,1.92,38,17,1.62,0.4,6.8,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-11,65+,Male,784,436.0,1.8,22,13,1.7,0.41,5.33,0.0,,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-08-13,65+,Female,986,529.0,1.86,15,9,0.91,0.36,3.24,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-20,65+,Male,1600,1049.0,1.53,27,13,0.82,0.42,5.46,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-09,25-34,Female,1381,897.0,1.54,50,23,1.63,0.45,10.35,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-18,45-54,Female,1626,919.0,1.77,39,22,1.33,0.46,10.12,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-07,45-54,Male,3900,2604.0,1.5,115,69,1.76,0.54,37.26,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-14,35-44,Female,1957,1058.0,1.85,55,25,1.25,0.55,13.75,1.0,13.75,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-02,18-24,Female,1451,927.0,1.57,30,16,1.1,0.41,6.56,0.0,,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Video,Video_v1,2026-06-19,65+,Female,1317,717.0,1.84,21,14,1.08,0.44,6.16,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-09,18-24,Male,2975,1768.0,1.68,71,34,1.15,0.37,12.58,,,
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-06-11,18-24,Male,1033,523.0,1.98,35,22,2.13,0.51,11.22,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-10-26,65+,Female,782,,,25,13,1.7,0.37,4.81,0.0,,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-07-27,65+,Male,1032,556.0,1.86,41,18,1.79,0.45,8.1,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-27,65+,Female,927,550.0,1.69,35,18,1.91,0.39,7.02,1.0,7.02,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-09-13,35-44,Male,1662,837.0,1.99,71,33,1.96,0.37,12.21,1.0,12.21,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-06-15,45-54,Female,3099,2112.0,1.47,69,32,1.03,0.54,17.28,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Stories,Stories_v1,2026-09-12,45-54,Female,1823,891.0,2.05,47,26,1.44,0.47,12.22,1.0,12.22,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Carousel,Carousel_v1,2026-08-12,45-54,Female,1720,1009.0,1.7,39,24,1.4,0.66,15.84,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-08-26,45-54,Male,1296,851.0,1.52,44,24,1.83,0.52,12.48,1.0,12.48,Website purchases
SK_BrandAwareness_Leto26_META,SK_BrandAwareness_Leto26_META_Reels,Reels_v1,2026-07-20,65+,Male,1910,1141.0,1.67,62,33,1.73,0.52,17.16,,,
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Reels,Reels_v1,2026-10-05,55-64,Male,2894,1520.0,1.9,111,51,1.76,0.46,23.46,2.0,11.73,Website purchases
SK_ProduktLaunch26_META,SK_ProduktLaunch26_META_Feed,Feed_v1,2026-08-17,25-34,Female,2121,1025.0,2.07,44,23,1.09,0.59,13.57,1.0,13.57,Website purchases
