Advertiser,Campaign,Insertion Order,Line Item,Date,Device Type,Region,Impressions,Clicks,Click Rate,Total Media Cost (Advertiser Currency),Total Conversions,Active View Viewable Impressions
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260830,Connected TV,Ostatné SR,7761,67,0.86%,25.02,0.0,4329
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261001,Mobile,Košický kraj,9971,41,0.42%,21.9,,6721
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260910,Connected TV,Bratislavský kraj,12276,127,1.03%,42.6,,9790
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261013,Desktop,Bratislavský kraj,10850,87,0.8%,31.4,0.0,7081
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260818,Mobile,Košický kraj,14605,78,0.54%,65.15,0.0,11046
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260915,Desktop,Košický kraj,7628,39,0.51%,17.29,,4644
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260930,Tablet,Ostatné SR,8406,47,0.56%,40.79,0.0,6127
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261024,Desktop,Košický kraj,5563,29,0.52%,15.68,0.0,4177
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260918,Connected TV,Bratislavský kraj,10699,38,0.36%,26.48,,6123
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260823,Tablet,Košický kraj,4116,32,0.77%,16.94,0.0,2766
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261018,Desktop,Košický kraj,12733,104,0.82%,43.07,0.0,9917
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260831,Desktop,Košický kraj,9892,71,0.71%,35.61,,7697
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261019,Desktop,Košický kraj,8718,29,0.34%,28.75,,5394
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260919,Tablet,Bratislavský kraj,5562,12,0.22%,10.71,0.0,3947
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260916,Tablet,Ostatné SR,5216,32,0.61%,16.4,,4088
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260820,Desktop,Košický kraj,6108,19,0.31%,14.22,0.0,3415
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260908,Desktop,Košický kraj,8243,43,0.53%,25.39,,6170
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260826,Tablet,Ostatné SR,4814,32,0.67%,18.82,0.0,3323
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261020,Desktop,Bratislavský kraj,9257,50,0.54%,31.05,,6618
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261027,Tablet,Košický kraj,6951,62,0.89%,29.61,,5237
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261026,Mobile,Ostatné SR,10408,91,0.88%,35.73,0.0,6200
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261011,Mobile,Ostatné SR,7458,33,0.45%,11.45,,4183
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260921,Tablet,Bratislavský kraj,10048,42,0.42%,23.17,,5984
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260904,Mobile,Ostatné SR,8325,59,0.71%,21.11,,4803
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260822,Mobile,Ostatné SR,14686,99,0.67%,75.93,0.0,8413
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261021,Connected TV,Bratislavský kraj,12411,55,0.44%,37.38,,9038
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260821,Mobile,Košický kraj,9952,24,0.24%,22.41,0.0,7278
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260921,Desktop,Košický kraj,6469,51,0.79%,24.49,,4597
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261008,Connected TV,Košický kraj,5457,17,0.31%,14.09,0.0,3856
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260818,Desktop,Ostatné SR,7384,41,0.55%,15.19,,4236
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261011,Desktop,Košický kraj,6077,21,0.34%,11.47,,3352
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260903,Tablet,Košický kraj,2898,14,0.48%,8.68,,1779
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260923,Desktop,Ostatné SR,9606,48,0.5%,21.72,,6181
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261007,Mobile,Ostatné SR,14496,90,0.62%,59.03,0.0,9886
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261003,Tablet,Košický kraj,2055,9,0.46%,6.47,,1263
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260929,Connected TV,Bratislavský kraj,7555,28,0.37%,21.68,0.0,4584
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261019,Tablet,Ostatné SR,6003,30,0.51%,25.48,0.0,4048
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260926,Connected TV,Ostatné SR,3863,17,0.43%,9.09,,2264
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260918,Mobile,Košický kraj,13251,48,0.36%,39.22,,8515
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260829,Desktop,Ostatné SR,8512,48,0.56%,18.07,,5692
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260916,Tablet,Ostatné SR,7050,28,0.4%,21.82,0.0,4680
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261002,Tablet,Ostatné SR,4339,30,0.68%,10.73,0.0,2817
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261006,Desktop,Košický kraj,5952,40,0.67%,17.75,,4406
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261014,Connected TV,Bratislavský kraj,9991,45,0.45%,29.46,,6150
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261006,Desktop,Ostatné SR,5083,37,0.73%,18.69,0.0,3475
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260905,Tablet,Bratislavský kraj,7160,41,0.58%,22.99,0.0,5276
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261017,Tablet,Košický kraj,3730,25,0.66%,9.47,,2639
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261019,Desktop,Ostatné SR,10475,83,0.79%,43.48,0.0,5833
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261005,Connected TV,Bratislavský kraj,12288,79,0.65%,47.17,,8888
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260915,Connected TV,Košický kraj,5678,24,0.42%,17.46,,4048
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260928,Connected TV,Ostatné SR,4246,12,0.27%,6.83,0.0,3188
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261008,Tablet,Bratislavský kraj,4606,13,0.29%,8.51,0.0,3374
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260916,Tablet,Bratislavský kraj,9976,44,0.44%,24.38,,5887
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261011,Connected TV,Košický kraj,6436,34,0.54%,21.93,0.0,4073
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260901,Connected TV,Ostatné SR,9670,55,0.56%,19.96,,6175
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260828,Mobile,Ostatné SR,16077,50,0.31%,36.11,,11825
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260824,Mobile,Ostatné SR,18228,195,1.07%,91.55,,12425
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260826,Desktop,Košický kraj,12254,68,0.56%,44.78,0.0,9362
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261005,Tablet,Košický kraj,4317,13,0.3%,8.38,,3379
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260830,Connected TV,Ostatné SR,4817,31,0.64%,15.48,0.0,3669
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260819,Tablet,Bratislavský kraj,9430,54,0.58%,19.05,,6527
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260815,Desktop,Bratislavský kraj,0,0,0.22%,-95.5,0.0,5244
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260912,Desktop,Bratislavský kraj,11564,74,0.64%,40.42,,6553
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260815,Mobile,Ostatné SR,8374,52,0.63%,24.29,,5752
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260817,Mobile,Košický kraj,8780,40,0.46%,19.78,,6349
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261019,Tablet,Košický kraj,2777,15,0.53%,6.53,0.0,1895
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260921,Tablet,Košický kraj,3686,16,0.45%,9.25,,2450
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261021,Tablet,Ostatné SR,3752,28,0.75%,11.75,0.0,2771
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260923,Connected TV,Bratislavský kraj,13926,75,0.54%,71.43,,7746
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260828,Tablet,Bratislavský kraj,4070,22,0.54%,11.78,,2248
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260906,Desktop,Bratislavský kraj,9091,39,0.43%,29.1,,5081
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260819,Tablet,Košický kraj,4543,45,0.99%,23.7,,3359
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260927,Tablet,Ostatné SR,3738,20,0.54%,14.11,,2812
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20261013,Connected TV,Košický kraj,6130,18,0.3%,9.5,,3766
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261026,Connected TV,Košický kraj,4881,37,0.76%,17.62,,3005
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260907,Connected TV,Ostatné SR,3800,10,0.28%,9.56,,2619
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260926,Tablet,Bratislavský kraj,8477,18,0.21%,16.61,0.0,6655
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260823,Tablet,Košický kraj,4771,26,0.54%,15.34,,2883
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260906,Mobile,Bratislavský kraj,8622,57,0.66%,28.39,0.0,5331
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260824,Tablet,Bratislavský kraj,8731,53,0.6%,17.74,,4820
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260915,Desktop,Košický kraj,5614,38,0.67%,18.54,0.0,3166
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261019,Desktop,Košický kraj,11868,108,0.91%,54.4,,7806
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261002,Desktop,Košický kraj,7457,33,0.44%,31.22,0.0,4296
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261023,Connected TV,Košický kraj,6597,24,0.37%,14.3,,5209
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261027,Tablet,Ostatné SR,5223,24,0.45%,19.2,,2958
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260920,Mobile,Bratislavský kraj,15661,119,0.76%,52.71,,12448
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260920,Desktop,Košický kraj,10609,88,0.83%,39.79,,7849
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261005,Desktop,Ostatné SR,15752,111,0.71%,58.36,0.0,12376
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260822,Tablet,Bratislavský kraj,5083,24,0.48%,12.6,,3857
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261012,Mobile,Ostatné SR,10365,59,0.57%,23.52,,7252
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261007,Mobile,Ostatné SR,16789,55,0.33%,48.09,,12239
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260920,Desktop,Bratislavský kraj,23970,210,0.88%,96.05,,17609
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260930,Connected TV,Košický kraj,3346,16,0.48%,11.96,,2659
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260830,Mobile,Košický kraj,7073,50,0.71%,18.43,0.0,5566
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260903,Connected TV,Ostatné SR,9071,79,0.87%,48.01,0.0,6778
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260907,Tablet,Ostatné SR,3775,13,0.36%,7.24,,3019
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260904,Desktop,Ostatné SR,12096,48,0.4%,27.11,0.0,8940
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261002,Desktop,Košický kraj,9275,71,0.76%,31.45,,5577
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260914,Desktop,Ostatné SR,11297,88,0.78%,42.65,0.0,8090
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260820,Mobile,Ostatné SR,13441,95,0.71%,34.67,,8022
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260929,Connected TV,Košický kraj,4396,11,0.26%,10.9,,3427
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260930,Mobile,Košický kraj,14837,100,0.67%,65.09,,10023
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260820,Desktop,Bratislavský kraj,11206,82,0.73%,33.4,0.0,7809
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260825,Connected TV,Ostatné SR,4208,18,0.43%,11.86,,2325
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260904,Tablet,Košický kraj,5770,28,0.49%,20.54,0.0,4014
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260816,Tablet,Bratislavský kraj,10341,50,0.48%,19.81,,8096
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260902,Tablet,Košický kraj,2638,16,0.59%,7.9,,1510
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260924,Tablet,Bratislavský kraj,4482,21,0.48%,6.93,,3122
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260816,Tablet,Ostatné SR,6567,42,0.64%,22.25,,4563
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261013,Connected TV,Ostatné SR,10681,117,1.09%,53.78,0.0,7583
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261005,Mobile,Bratislavský kraj,17707,130,0.73%,53.33,0.0,11040
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260908,Mobile,Bratislavský kraj,11808,82,0.69%,29.79,,6684
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260819,Connected TV,Ostatné SR,7074,36,0.51%,17.78,0.0,4442
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260917,Tablet,Košický kraj,7369,42,0.57%,33.45,,4235
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260908,Connected TV,Bratislavský kraj,7686,44,0.57%,23.35,,5242
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260826,Mobile,Ostatné SR,10963,53,0.48%,19.79,,7203
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20261015,Tablet,Košický kraj,4594,27,0.59%,9.68,0.0,2578
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261006,Desktop,Bratislavský kraj,12778,33,0.26%,35.47,,8253
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261003,Mobile,Bratislavský kraj,13815,80,0.58%,30.7,,8724
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260829,Connected TV,Ostatné SR,5206,28,0.53%,15.88,,3629
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260930,Tablet,Bratislavský kraj,3660,12,0.34%,7.8,0.0,2402
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260822,Mobile,Bratislavský kraj,14645,66,0.45%,31.11,,11593
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260822,Mobile,Ostatné SR,10111,50,0.49%,21.87,,6562
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20260825,Desktop,Ostatné SR,11670,67,0.58%,42.7,,7223
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260906,Mobile,Bratislavský kraj,19368,172,0.89%,63.15,,12373
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260820,Mobile,Ostatné SR,8177,36,0.44%,17.21,,5782
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260926,Desktop,Košický kraj,8542,44,0.52%,29.19,0.0,6132
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260904,Connected TV,Bratislavský kraj,8568,83,0.97%,40.44,,4831
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260909,Tablet,Bratislavský kraj,7823,64,0.81%,28.71,0.0,4883
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260912,Mobile,Košický kraj,7457,22,0.29%,15.06,,5398
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Retarget,20260920,Desktop,Košický kraj,8489,49,0.58%,21.57,,5457
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261011,Tablet,Ostatné SR,8827,64,0.73%,28.35,0.0,5825
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20260908,Connected TV,Ostatné SR,4486,13,0.29%,13.74,0.0,3338
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20261014,Desktop,Ostatné SR,9715,87,0.9%,48.12,,6374
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20261005,Desktop,Ostatné SR,7563,48,0.63%,32.04,,5142
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260906,Desktop,Košický kraj,7368,74,1.0%,32.44,0.0,5237
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260815,Connected TV,Ostatné SR,6138,28,0.46%,13.88,,3945
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Prospecting,20260929,Tablet,Ostatné SR,6525,54,0.83%,23.21,0.0,4691
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Video_Retarget,20260916,Tablet,Ostatné SR,4645,48,1.04%,23.84,,2612
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Display_Prospecting,20261001,Mobile,Ostatné SR,16538,80,0.48%,40.33,,10624
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Video,LI_Audio_Awareness,20260830,Desktop,Košický kraj,9205,29,0.32%,19.16,,6720
Energy_Client_SK,ProduktLaunch26_Programmatic,IO_ProduktLaunch26_Display,LI_Native_Prospecting,20261021,Tablet,Bratislavský kraj,3732,28,0.75%,10.12,,2576
